Saccharomyces/Scer.fasta.gz	>Scer_9 439888bp [GAP=0; TRNA=10; CODING=230]	>Scer_9	>Scer_9
Saccharomyces/Scer.fasta.gz	>Scer_10 745751bp [GAP=0; TRNA=24; CODING=377]	>Scer_10	>Scer_10
Saccharomyces/Scer.fasta.gz	>Scer_11 666816bp [GAP=0; TRNA=16; CODING=329]	>Scer_11	>Scer_11
Saccharomyces/Scer.fasta.gz	>Scer_12 1078177bp [GAP=0; TRNA=21; CODING=537]	>Scer_12	>Scer_12
Saccharomyces/Scer.fasta.gz	>Scer_13 924431bp [GAP=0; TRNA=21; CODING=476]	>Scer_13	>Scer_13
Saccharomyces/Scer.fasta.gz	>Scer_14 784333bp [GAP=0; TRNA=14; CODING=401]	>Scer_14	>Scer_14
Saccharomyces/Scer.fasta.gz	>Scer_15 1091291bp [GAP=0; TRNA=20; CODING=552]	>Scer_15	>Scer_15
Saccharomyces/Scer.fasta.gz	>Scer_16 948066bp [GAP=0; TRNA=17; CODING=477]	>Scer_16	>Scer_16
Saccharomyces/Skud.fasta.gz	>Skud_1 170892bp [GAP=4; TRNA=4; CODING=77]	>Skud_1	>Skud_1
Saccharomyces/Skud.fasta.gz	>Skud_2 772416bp [GAP=4; TRNA=12; CODING=394]	>Skud_2	>Skud_2
Saccharomyces/Skud.fasta.gz	>Skud_3 299440bp [GAP=4; TRNA=9; CODING=157]	>Skud_3	>Skud_3
Saccharomyces/Skud.fasta.gz	>Skud_4 1436357bp [GAP=10; TRNA=26; CODING=735]	>Skud_4	>Skud_4
Saccharomyces/Skud.fasta.gz	>Skud_5 548915bp [GAP=6; TRNA=20; CODING=268]	>Skud_5	>Skud_5
Saccharomyces/Skud.fasta.gz	>Skud_6 253885bp [GAP=6; TRNA=10; CODING=117]	>Skud_6	>Skud_6
Saccharomyces/Skud.fasta.gz	>Skud_7 1079500bp [GAP=16; TRNA=36; CODING=526]	>Skud_7	>Skud_7
Saccharomyces/Skud.fasta.gz	>Skud_8 495894bp [GAP=5; TRNA=9; CODING=254]	>Skud_8	>Skud_8
Saccharomyces/Skud.fasta.gz	>Skud_9 402792bp [GAP=4; TRNA=9; CODING=199]	>Skud_9	>Skud_9
Saccharomyces/Skud.fasta.gz	>Skud_10 685684bp [GAP=6; TRNA=19; CODING=344]	>Skud_10	>Skud_10
Saccharomyces/Skud.fasta.gz	>Skud_11 629252bp [GAP=3; TRNA=14; CODING=308]	>Skud_11	>Skud_11
Saccharomyces/Skud.fasta.gz	>Skud_12 998210bp [GAP=7; TRNA=21; CODING=479]	>Skud_12	>Skud_12
Saccharomyces/Skud.fasta.gz	>Skud_13 890737bp [GAP=6; TRNA=19; CODING=450]	>Skud_13	>Skud_13
Saccharomyces/Skud.fasta.gz	>Skud_14 742291bp [GAP=6; TRNA=12; CODING=373]	>Skud_14	>Skud_14
Saccharomyces/Skud.fasta.gz	>Skud_15 1015797bp [GAP=8; TRNA=20; CODING=505]	>Skud_15	>Skud_15
Saccharomyces/Skud.fasta.gz	>Skud_16 883140bp [GAP=8; TRNA=17; CODING=455]	>Skud_16	>Skud_16
Saccharomyces/Smik.fasta.gz	>Smik_1 188471bp [GAP=2; TRNA=2; CODING=85]	>Smik_1	>Smik_1
Saccharomyces/Smik.fasta.gz	>Smik_2 788170bp [GAP=1; TRNA=15; CODING=399]	>Smik_2	>Smik_2
Saccharomyces/Smik.fasta.gz	>Smik_3 311108bp [GAP=3; TRNA=10; CODING=159]	>Smik_3	>Smik_3
Saccharomyces/Smik.fasta.gz	>Smik_4 1444590bp [GAP=5; TRNA=28; CODING=733]	>Smik_4	>Smik_4
Saccharomyces/Smik.fasta.gz	>Smik_5 567059bp [GAP=3; TRNA=20; CODING=270]	>Smik_5	>Smik_5
Saccharomyces/Smik.fasta.gz	>Smik_6 801748bp [GAP=4; TRNA=22; CODING=384]	>Smik_6	>Smik_6
Saccharomyces/Smik.fasta.gz	>Smik_7 628517bp [GAP=1; TRNA=21; CODING=309]	>Smik_7	>Smik_7
Saccharomyces/Smik.fasta.gz	>Smik_8 500793bp [GAP=0; TRNA=12; CODING=255]	>Smik_8	>Smik_8
Saccharomyces/Smik.fasta.gz	>Smik_9 418555bp [GAP=5; TRNA=10; CODING=212]	>Smik_9	>Smik_9
Saccharomyces/Smik.fasta.gz	>Smik_10 702533bp [GAP=3; TRNA=24; CODING=360]	>Smik_10	>Smik_10
Saccharomyces/Smik.fasta.gz	>Smik_11 654555bp [GAP=1; TRNA=16; CODING=314]	>Smik_11	>Smik_11
Saccharomyces/Smik.fasta.gz	>Smik_12 998246bp [GAP=5; TRNA=20; CODING=479]	>Smik_12	>Smik_12
Saccharomyces/Smik.fasta.gz	>Smik_13 899821bp [GAP=3; TRNA=20; CODING=453]	>Smik_13	>Smik_13
Saccharomyces/Smik.fasta.gz	>Smik_14 731595bp [GAP=5; TRNA=11; CODING=377]	>Smik_14	>Smik_14
Saccharomyces/Smik.fasta.gz	>Smik_15 1013536bp [GAP=3; TRNA=19; CODING=502]	>Smik_15	>Smik_15
Saccharomyces/Smik.fasta.gz	>Smik_16 800826bp [GAP=0; TRNA=18; CODING=396]	>Smik_16	>Smik_16
Saccharomyces/Spar.fasta.gz	>Spar_1 190419bp [GAP=11; TRNA=3; CODING=96]	>Spar_1	>Spar_1
Saccharomyces/Spar.fasta.gz	>Spar_2 801097bp [GAP=8; TRNA=15; CODING=423]	>Spar_2	>Spar_2
Saccharomyces/Spar.fasta.gz	>Spar_3 311863bp [GAP=14; TRNA=10; CODING=160]	>Spar_3	>Spar_3
Saccharomyces/Spar.fasta.gz	>Spar_4 1502829bp [GAP=42; TRNA=29; CODING=772]	>Spar_4	>Spar_4
Saccharomyces/Spar.fasta.gz	>Spar_5 581127bp [GAP=21; TRNA=25; CODING=287]	>Spar_5	>Spar_5
Saccharomyces/Spar.fasta.gz	>Spar_6 303827bp [GAP=8; TRNA=10; CODING=132]	>Spar_6	>Spar_6
Saccharomyces/Spar.fasta.gz	>Spar_7 1045548bp [GAP=12; TRNA=33; CODING=526]	>Spar_7	>Spar_7
Saccharomyces/Spar.fasta.gz	>Spar_8 543780bp [GAP=14; TRNA=11; CODING=275]	>Spar_8	>Spar_8
Saccharomyces/Spar.fasta.gz	>Spar_9 431679bp [GAP=10; TRNA=9; CODING=219]	>Spar_9	>Spar_9
Saccharomyces/Spar.fasta.gz	>Spar_10 721698bp [GAP=11; TRNA=23; CODING=365]	>Spar_10	>Spar_10
Saccharomyces/Spar.fasta.gz	>Spar_11 685568bp [GAP=13; TRNA=15; CODING=324]	>Spar_11	>Spar_11
Saccharomyces/Spar.fasta.gz	>Spar_12 1010032bp [GAP=13; TRNA=20; CODING=506]	>Spar_12	>Spar_12
Saccharomyces/Spar.fasta.gz	>Spar_13 872514bp [GAP=13; TRNA=20; CODING=450]	>Spar_13	>Spar_13
Saccharomyces/Spar.fasta.gz	>Spar_14 768319bp [GAP=15; TRNA=14; CODING=392]	>Spar_14	>Spar_14
Saccharomyces/Spar.fasta.gz	>Spar_15 1024610bp [GAP=11; TRNA=19; CODING=516]	>Spar_15	>Spar_15
Saccharomyces/Spar.fasta.gz	>Spar_16 949700bp [GAP=25; TRNA=17; CODING=482]	>Spar_16	>Spar_16
Candida/Calbicans_SC5314.fasta.gz	>Ca22chr1A_C_albicans_SC5314 (3188341 nucleotides)	>Ca22chr1A_C_albicans_SC5314	>Calbicans_SC5314_1
Candida/Calbicans_SC5314.fasta.gz	>Ca22chr1B_C_albicans_SC5314 (3188396 nucleotides)	>Ca22chr1B_C_albicans_SC5314	>Calbicans_SC5314_2
Candida/Calbicans_SC5314.fasta.gz	>Ca22chr2A_C_albicans_SC5314 (2231883 nucleotides)	>Ca22chr2A_C_albicans_SC5314	>Calbicans_SC5314_3
Candida/Calbicans_SC5314.fasta.gz	>Ca22chr2B_C_albicans_SC5314 (2231750 nucleotides)	>Ca22chr2B_C_albicans_SC5314	>Calbicans_SC5314_4
Candida/Calbicans_SC5314.fasta.gz	>Ca22chr3A_C_albicans_SC5314 (1799298 nucleotides)	>Ca22chr3A_C_albicans_SC5314	>Calbicans_SC5314_5
Candida/Calbicans_SC5314.fasta.gz	>Ca22chr3B_C_albicans_SC5314 (1799271 nucleotides)	>Ca22chr3B_C_albicans_SC5314	>Calbicans_SC5314_6
Candida/Calbicans_SC5314.fasta.gz	>Ca22chr4A_C_albicans_SC5314 (1603259 nucleotides)	>Ca22chr4A_C_albicans_SC5314	>Calbicans_SC5314_7
Candida/Calbicans_SC5314.fasta.gz	>Ca22chr4B_C_albicans_SC5314 (1603311 nucleotides)	>Ca22chr4B_C_albicans_SC5314	>Calbicans_SC5314_8
Candida/Calbicans_SC5314.fasta.gz	>Ca22chr5A_C_albicans_SC5314 (1190869 nucleotides)	>Ca22chr5A_C_albicans_SC5314	>Calbicans_SC5314_9
Candida/Calbicans_SC5314.fasta.gz	>Ca22chr5B_C_albicans_SC5314 (1190991 nucleotides)	>Ca22chr5B_C_albicans_SC5314	>Calbicans_SC5314_10
Candida/Calbicans_SC5314.fasta.gz	>Ca22chr6A_C_albicans_SC5314 (1033292 nucleotides)	>Ca22chr6A_C_albicans_SC5314	>Calbicans_SC5314_11
Candida/Calbicans_SC5314.fasta.gz	>Ca22chr6B_C_albicans_SC5314 (1033212 nucleotides)	>Ca22chr6B_C_albicans_SC5314	>Calbicans_SC5314_12
Candida/Calbicans_SC5314.fasta.gz	>Ca22chr7A_C_albicans_SC5314 (949580 nucleotides)	>Ca22chr7A_C_albicans_SC5314	>Calbicans_SC5314_13
Candida/Calbicans_SC5314.fasta.gz	>Ca22chr7B_C_albicans_SC5314 (949611 nucleotides)	>Ca22chr7B_C_albicans_SC5314	>Calbicans_SC5314_14
Candida/Calbicans_SC5314.fasta.gz	>Ca22chrM_C_albicans_SC5314 (40420 nucleotides)	>Ca22chrM_C_albicans_SC5314	>Calbicans_SC5314_15
Candida/Calbicans_SC5314.fasta.gz	>Ca22chrRA_C_albicans_SC5314 (2286237 nucleotides)	>Ca22chrRA_C_albicans_SC5314	>Calbicans_SC5314_16
Candida/Calbicans_SC5314.fasta.gz	>Ca22chrRB_C_albicans_SC5314 (2285697 nucleotides)	>Ca22chrRB_C_albicans_SC5314	>Calbicans_SC5314_17
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.10_C_albicans_WO-1 (10847 nucleotides)	>Supercontig_1.10_C_albicans_WO-1	>Calbicans_WO_1
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.11_C_albicans_WO-1 (10615 nucleotides)	>Supercontig_1.11_C_albicans_WO-1	>Calbicans_WO_2
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.12_C_albicans_WO-1 (10435 nucleotides)	>Supercontig_1.12_C_albicans_WO-1	>Calbicans_WO_3
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.13_C_albicans_WO-1 (7823 nucleotides)	>Supercontig_1.13_C_albicans_WO-1	>Calbicans_WO_4
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.14_C_albicans_WO-1 (6607 nucleotides)	>Supercontig_1.14_C_albicans_WO-1	>Calbicans_WO_5
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.15_C_albicans_WO-1 (5386 nucleotides)	>Supercontig_1.15_C_albicans_WO-1	>Calbicans_WO_6
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.16_C_albicans_WO-1 (5039 nucleotides)	>Supercontig_1.16_C_albicans_WO-1	>Calbicans_WO_7
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.1_C_albicans_WO-1 (3194068 nucleotides)	>Supercontig_1.1_C_albicans_WO-1	>Calbicans_WO_8
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.2_C_albicans_WO-1 (2299365 nucleotides)	>Supercontig_1.2_C_albicans_WO-1	>Calbicans_WO_9
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.3_C_albicans_WO-1 (1768732 nucleotides)	>Supercontig_1.3_C_albicans_WO-1	>Calbicans_WO_10
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.4_C_albicans_WO-1 (1636855 nucleotides)	>Supercontig_1.4_C_albicans_WO-1	>Calbicans_WO_11
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.5_C_albicans_WO-1 (1368965 nucleotides)	>Supercontig_1.5_C_albicans_WO-1	>Calbicans_WO_12
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.6_C_albicans_WO-1 (1198695 nucleotides)	>Supercontig_1.6_C_albicans_WO-1	>Calbicans_WO_13
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.7_C_albicans_WO-1 (1043947 nucleotides)	>Supercontig_1.7_C_albicans_WO-1	>Calbicans_WO_14
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.8_C_albicans_WO-1 (958737 nucleotides)	>Supercontig_1.8_C_albicans_WO-1	>Calbicans_WO_15
Candida/Calbicans_WO.fasta.gz	>Supercontig_1.9_C_albicans_WO-1 (891553 nucleotides)	>Supercontig_1.9_C_albicans_WO-1	>Calbicans_WO_16
Candida/Cdubliniensis.fasta.gz	>Chr1_C_dubliniensis_CD36 (3214061 nucleotides)	>Chr1_C_dubliniensis_CD36	>Cdubliniensis_1
Candida/Cdubliniensis.fasta.gz	>Chr2_C_dubliniensis_CD36 (2289089 nucleotides)	>Chr2_C_dubliniensis_CD36	>Cdubliniensis_2
Candida/Cdubliniensis.fasta.gz	>Chr3_C_dubliniensis_CD36 (1863824 nucleotides)	>Chr3_C_dubliniensis_CD36	>Cdubliniensis_3
Candida/Cdubliniensis.fasta.gz	>Chr4_C_dubliniensis_CD36 (1641709 nucleotides)	>Chr4_C_dubliniensis_CD36	>Cdubliniensis_4
Candida/Cdubliniensis.fasta.gz	>Chr5_C_dubliniensis_CD36 (1245899 nucleotides)	>Chr5_C_dubliniensis_CD36	>Cdubliniensis_5
Candida/Cdubliniensis.fasta.gz	>Chr6_C_dubliniensis_CD36 (1073895 nucleotides)	>Chr6_C_dubliniensis_CD36	>Cdubliniensis_6
Candida/Cdubliniensis.fasta.gz	>Chr7_C_dubliniensis_CD36 (1022435 nucleotides)	>Chr7_C_dubliniensis_CD36	>Cdubliniensis_7
Candida/Cdubliniensis.fasta.gz	>ChrR_C_dubliniensis_CD36 (2267510 nucleotides)	>ChrR_C_dubliniensis_CD36	>Cdubliniensis_8
Candida/Cglabrata.fasta.gz	>ChrA_C_glabrata_CBS138 (491328 nucleotides)	>ChrA_C_glabrata_CBS138	>Cglabrata_1
Candida/Cglabrata.fasta.gz	>ChrB_C_glabrata_CBS138 (502101 nucleotides)	>ChrB_C_glabrata_CBS138	>Cglabrata_2
Candida/Cglabrata.fasta.gz	>ChrC_C_glabrata_CBS138 (558804 nucleotides)	>ChrC_C_glabrata_CBS138	>Cglabrata_3
Candida/Cglabrata.fasta.gz	>ChrD_C_glabrata_CBS138 (651701 nucleotides)	>ChrD_C_glabrata_CBS138	>Cglabrata_4
Candida/Cglabrata.fasta.gz	>ChrE_C_glabrata_CBS138 (687738 nucleotides)	>ChrE_C_glabrata_CBS138	>Cglabrata_5
Candida/Cglabrata.fasta.gz	>ChrF_C_glabrata_CBS138 (927101 nucleotides)	>ChrF_C_glabrata_CBS138	>Cglabrata_6
Candida/Cglabrata.fasta.gz	>ChrG_C_glabrata_CBS138 (992211 nucleotides)	>ChrG_C_glabrata_CBS138	>Cglabrata_7
Candida/Cglabrata.fasta.gz	>ChrH_C_glabrata_CBS138 (1050361 nucleotides)	>ChrH_C_glabrata_CBS138	>Cglabrata_8
Candida/Cglabrata.fasta.gz	>ChrI_C_glabrata_CBS138 (1100349 nucleotides)	>ChrI_C_glabrata_CBS138	>Cglabrata_9
Candida/Cglabrata.fasta.gz	>ChrJ_C_glabrata_CBS138 (1195129 nucleotides)	>ChrJ_C_glabrata_CBS138	>Cglabrata_10
Candida/Cglabrata.fasta.gz	>ChrK_C_glabrata_CBS138 (1302831 nucleotides)	>ChrK_C_glabrata_CBS138	>Cglabrata_11
Candida/Cglabrata.fasta.gz	>ChrL_C_glabrata_CBS138 (1455689 nucleotides)	>ChrL_C_glabrata_CBS138	>Cglabrata_12
Candida/Cglabrata.fasta.gz	>ChrM_C_glabrata_CBS138 (1402899 nucleotides)	>ChrM_C_glabrata_CBS138	>Cglabrata_13
Candida/Cglabrata.fasta.gz	>mito_C_glabrata_CBS138 (20063 nucleotides)	>mito_C_glabrata_CBS138	>Cglabrata_14
Candida/Cguilliermondii.fasta.gz	>Supercontig_1.1_C_guilliermondii_ATCC_6260 (2092950 nucleotides)	>Supercontig_1.1_C_guilliermondii_ATCC_6260	>Cguilliermondii_1
Candida/Cguilliermondii.fasta.gz	>Supercontig_1.2_C_guilliermondii_ATCC_6260 (1964611 nucleotides)	>Supercontig_1.2_C_guilliermondii_ATCC_6260	>Cguilliermondii_2
Candida/Cguilliermondii.fasta.gz	>Supercontig_1.3_C_guilliermondii_ATCC_6260 (1701016 nucleotides)	>Supercontig_1.3_C_guilliermondii_ATCC_6260	>Cguilliermondii_3
Candida/Cguilliermondii.fasta.gz	>Supercontig_1.4_C_guilliermondii_ATCC_6260 (1255619 nucleotides)	>Supercontig_1.4_C_guilliermondii_ATCC_6260	>Cguilliermondii_4
Candida/Cguilliermondii.fasta.gz	>Supercontig_1.5_C_guilliermondii_ATCC_6260 (1224156 nucleotides)	>Supercontig_1.5_C_guilliermondii_ATCC_6260	>Cguilliermondii_5
Candida/Cguilliermondii.fasta.gz	>Supercontig_1.6_C_guilliermondii_ATCC_6260 (1022952 nucleotides)	>Supercontig_1.6_C_guilliermondii_ATCC_6260	>Cguilliermondii_6
Candida/Cguilliermondii.fasta.gz	>Supercontig_1.7_C_guilliermondii_ATCC_6260 (887468 nucleotides)	>Supercontig_1.7_C_guilliermondii_ATCC_6260	>Cguilliermondii_7
Candida/Cguilliermondii.fasta.gz	>Supercontig_1.8_C_guilliermondii_ATCC_6260 (437292 nucleotides)	>Supercontig_1.8_C_guilliermondii_ATCC_6260	>Cguilliermondii_8
Candida/Cguilliermondii.fasta.gz	>Supercontig_1.9_C_guilliermondii_ATCC_6260 (23890 nucleotides)	>Supercontig_1.9_C_guilliermondii_ATCC_6260	>Cguilliermondii_9
Candida/Clusitaniae.fasta.gz	>Supercontig_1.1_C_lusitaniae_ATCC_42720 (2423571 nucleotides)	>Supercontig_1.1_C_lusitaniae_ATCC_42720	>Clusitaniae_1
Candida/Clusitaniae.fasta.gz	>Supercontig_1.2_C_lusitaniae_ATCC_42720 (2215196 nucleotides)	>Supercontig_1.2_C_lusitaniae_ATCC_42720	>Clusitaniae_2
Candida/Clusitaniae.fasta.gz	>Supercontig_1.3_C_lusitaniae_ATCC_42720 (1874050 nucleotides)	>Supercontig_1.3_C_lusitaniae_ATCC_42720	>Clusitaniae_3
Candida/Clusitaniae.fasta.gz	>Supercontig_1.4_C_lusitaniae_ATCC_42720 (1787903 nucleotides)	>Supercontig_1.4_C_lusitaniae_ATCC_42720	>Clusitaniae_4
Candida/Clusitaniae.fasta.gz	>Supercontig_1.5_C_lusitaniae_ATCC_42720 (1456586 nucleotides)	>Supercontig_1.5_C_lusitaniae_ATCC_42720	>Clusitaniae_5
Candida/Clusitaniae.fasta.gz	>Supercontig_1.6_C_lusitaniae_ATCC_42720 (814710 nucleotides)	>Supercontig_1.6_C_lusitaniae_ATCC_42720	>Clusitaniae_6
Candida/Clusitaniae.fasta.gz	>Supercontig_1.7_C_lusitaniae_ATCC_42720 (779898 nucleotides)	>Supercontig_1.7_C_lusitaniae_ATCC_42720	>Clusitaniae_7
Candida/Clusitaniae.fasta.gz	>Supercontig_1.8_C_lusitaniae_ATCC_42720 (744036 nucleotides)	>Supercontig_1.8_C_lusitaniae_ATCC_42720	>Clusitaniae_8
Candida/Clusitaniae.fasta.gz	>Supercontig_1.9_C_lusitaniae_ATCC_42720 (18942 nucleotides)	>Supercontig_1.9_C_lusitaniae_ATCC_42720	>Clusitaniae_9
Candida/Corthopsilosis.fasta.gz	>Chr1_C_orthopsilosis_Co_90-125 (2936865 nucleotides)	>Chr1_C_orthopsilosis_Co_90-125	>Corthopsilosis_1
Candida/Corthopsilosis.fasta.gz	>Chr2_C_orthopsilosis_Co_90-125 (2433673 nucleotides)	>Chr2_C_orthopsilosis_Co_90-125	>Corthopsilosis_2
Candida/Corthopsilosis.fasta.gz	>Chr3_C_orthopsilosis_Co_90-125 (1644167 nucleotides)	>Chr3_C_orthopsilosis_Co_90-125	>Corthopsilosis_3
Candida/Corthopsilosis.fasta.gz	>Chr4_C_orthopsilosis_Co_90-125 (1591921 nucleotides)	>Chr4_C_orthopsilosis_Co_90-125	>Corthopsilosis_4
Candida/Corthopsilosis.fasta.gz	>Chr5_C_orthopsilosis_Co_90-125 (1474802 nucleotides)	>Chr5_C_orthopsilosis_Co_90-125	>Corthopsilosis_5
Candida/Corthopsilosis.fasta.gz	>Chr6_C_orthopsilosis_Co_90-125 (1027593 nucleotides)	>Chr6_C_orthopsilosis_Co_90-125	>Corthopsilosis_6
Candida/Corthopsilosis.fasta.gz	>Chr7_C_orthopsilosis_Co_90-125 (937312 nucleotides)	>Chr7_C_orthopsilosis_Co_90-125	>Corthopsilosis_7
Candida/Corthopsilosis.fasta.gz	>Chr8_C_orthopsilosis_Co_90-125 (613068 nucleotides)	>Chr8_C_orthopsilosis_Co_90-125	>Corthopsilosis_8
Candida/Cparapsilosis.fasta.gz	>Contig005504_C_parapsilosis_CDC317 (898305 nucleotides)	>Contig005504_C_parapsilosis_CDC317	>Cparapsilosis_1
Candida/Cparapsilosis.fasta.gz	>Contig005569_C_parapsilosis_CDC317 (2235583 nucleotides)	>Contig005569_C_parapsilosis_CDC317	>Cparapsilosis_2
Candida/Cparapsilosis.fasta.gz	>Contig005806_C_parapsilosis_CDC317 (1039767 nucleotides)	>Contig005806_C_parapsilosis_CDC317	>Cparapsilosis_3
Candida/Cparapsilosis.fasta.gz	>Contig005807_C_parapsilosis_CDC317 (2091826 nucleotides)	>Contig005807_C_parapsilosis_CDC317	>Cparapsilosis_4
Candida/Cparapsilosis.fasta.gz	>Contig005809_C_parapsilosis_CDC317 (3023470 nucleotides)	>Contig005809_C_parapsilosis_CDC317	>Cparapsilosis_5
Candida/Cparapsilosis.fasta.gz	>Contig006110_C_parapsilosis_CDC317 (957321 nucleotides)	>Contig006110_C_parapsilosis_CDC317	>Cparapsilosis_6
Candida/Cparapsilosis.fasta.gz	>Contig006139_C_parapsilosis_CDC317 (962442 nucleotides)	>Contig006139_C_parapsilosis_CDC317	>Cparapsilosis_7
Candida/Cparapsilosis.fasta.gz	>Contig006372_C_parapsilosis_CDC317 (1789679 nucleotides)	>Contig006372_C_parapsilosis_CDC317	>Cparapsilosis_8
Candida/Cparapsilosis.fasta.gz	>mito_C_parapsilosis_CDC317 (31781 nucleotides)	>mito_C_parapsilosis_CDC317	>Cparapsilosis_9
Candida/Ctropicalis.fasta.gz	>Supercontig_3.10_C_tropicalis_MYA-3404 (430102 nucleotides)	>Supercontig_3.10_C_tropicalis_MYA-3404	>Ctropicalis_1
Candida/Ctropicalis.fasta.gz	>Supercontig_3.11_C_tropicalis_MYA-3404 (419327 nucleotides)	>Supercontig_3.11_C_tropicalis_MYA-3404	>Ctropicalis_2
Candida/Ctropicalis.fasta.gz	>Supercontig_3.12_C_tropicalis_MYA-3404 (125861 nucleotides)	>Supercontig_3.12_C_tropicalis_MYA-3404	>Ctropicalis_3
Candida/Ctropicalis.fasta.gz	>Supercontig_3.13_C_tropicalis_MYA-3404 (22644 nucleotides)	>Supercontig_3.13_C_tropicalis_MYA-3404	>Ctropicalis_4
Candida/Ctropicalis.fasta.gz	>Supercontig_3.14_C_tropicalis_MYA-3404 (12816 nucleotides)	>Supercontig_3.14_C_tropicalis_MYA-3404	>Ctropicalis_5
Candida/Ctropicalis.fasta.gz	>Supercontig_3.15_C_tropicalis_MYA-3404 (11214 nucleotides)	>Supercontig_3.15_C_tropicalis_MYA-3404	>Ctropicalis_6
Candida/Ctropicalis.fasta.gz	>Supercontig_3.16_C_tropicalis_MYA-3404 (11104 nucleotides)	>Supercontig_3.16_C_tropicalis_MYA-3404	>Ctropicalis_7
Candida/Ctropicalis.fasta.gz	>Supercontig_3.17_C_tropicalis_MYA-3404 (8471 nucleotides)	>Supercontig_3.17_C_tropicalis_MYA-3404	>Ctropicalis_8
